TIC_ID,Teff,logg,Tmag,LS_Period,LS_Power,ACF_Period,Final_Period,Flag,Variability,R_score,rotation_reliability
351871738,3184.0,4.8256,13.4045,4.1066,0.001452,,4.1066,LS_only,0.002894,0,Very_Low
302077112,3514.0,4.78353,13.4046,6.5493,0.001768,13.1667,13.1667,Harmonic_Corrected,0.002858,1,Low
461406635,3398.0,4.97571,13.4058,3.4824,0.00058,,3.4824,LS_only,0.001622,0,Very_Low
21096512,3349.0,4.96506,13.4065,10.8673,0.001732,0.8333,10.8673,Match,0.002974,1,Low
230390207,3454.0,4.93075,13.4074,6.1475,0.002668,13.0,13.0,Harmonic_Corrected,0.003323,2,Medium
233658012,3383.0,4.85699,13.4081,3.0355,0.000522,,3.0355,LS_only,0.001471,0,Very_Low
390898538,3201.0,4.81019,13.4088,6.5493,0.006169,13.1667,13.1667,Harmonic_Corrected,0.007611,2,Medium
230123494,3356.0,4.8988,13.4089,11.7761,0.000626,,11.7761,LS_only,0.001408,0,Very_Low
252838451,3607.0,4.74522,13.4094,9.8936,0.000977,,9.8936,LS_only,0.001845,0,Very_Low
288611627,3270.0,4.93236,13.4106,1.2825,0.000558,,1.2825,LS_only,0.001565,0,Very_Low
397920065,3296.0,4.93531,13.4107,10.8462,0.002089,,10.8462,LS_only,0.004021,0,Very_Low
441727177,3219.0,5.0086,13.4108,3.2797,0.000518,,3.2797,LS_only,0.001302,0,Very_Low
317509671,3318.0,4.94288,13.4114,13.3019,0.001745,,13.3019,LS_only,0.002538,0,Very_Low
403117709,3326.0,4.90765,13.4116,6.9403,0.001488,0.6667,6.9403,Match,0.001911,1,Low
452917687,3402.0,4.7562,13.412,2.5787,0.001659,,2.5787,LS_only,0.005515,0,Very_Low
406836408,3416.0,4.89073,13.4123,1.3689,0.009617,1.3333,1.3689,Match,0.007585,3,High
307987270,3414.0,4.84,13.4128,11.8605,0.000529,,11.8605,LS_only,0.001343,0,Very_Low
422990425,3458.0,4.83965,13.4137,11.8966,0.000472,,11.8966,LS_only,0.001322,0,Very_Low
104312108,3224.0,4.95299,13.4139,6.9536,0.001268,,6.9536,LS_only,0.002349,0,Very_Low
198182602,3420.0,4.87003,13.4149,2.5941,0.000632,,2.5941,LS_only,0.001467,0,Very_Low
366199959,3783.0,4.75088,13.4172,9.9533,0.001194,,9.9533,LS_only,0.003163,0,Very_Low
283337261,3373.0,4.89843,13.4172,3.2078,0.003636,,3.2078,LS_only,0.008229,1,Low
199710403,3340.0,4.87907,13.4176,2.3083,0.000806,,2.3083,LS_only,0.001584,0,Very_Low
445372822,3339.0,4.88497,13.4183,10.8568,0.005709,1.0833,10.8568,Match,0.006521,2,Medium
233498293,3419.0,4.99782,13.4187,2.7273,0.000593,,2.7273,LS_only,0.001273,0,Very_Low
285130735,3338.0,4.86233,13.4194,11.9663,0.00241,1.25,11.9663,Match,0.005027,2,Medium
259143565,3172.0,4.96219,13.4195,0.952,0.000679,,0.952,LS_only,0.00185,0,Very_Low
269826591,3174.0,5.04603,13.4196,6.2389,0.001694,,6.2389,LS_only,0.002846,0,Very_Low
378992396,3437.0,4.96765,13.4199,4.2323,0.000914,,4.2323,LS_only,0.002011,0,Very_Low
53867500,3511.0,4.7959,13.4202,6.6019,0.001665,0.6667,6.6019,Match,0.0031,1,Low
280252241,3568.0,4.85565,13.4213,6.5757,0.00191,13.1667,13.1667,Harmonic_Corrected,0.00277,1,Low
219118336,3518.0,4.72429,13.4219,10.7702,0.000999,0.75,10.7702,Match,0.001546,1,Low
81906376,3358.0,4.79237,13.422,11.8876,0.001265,13.3333,11.8876,Match,0.002689,1,Low
264004399,3371.0,4.86271,13.4225,1.1098,0.000567,,1.1098,LS_only,0.001523,0,Very_Low
129990155,3233.0,5.01674,13.4228,2.4133,0.000503,,2.4133,LS_only,0.001692,0,Very_Low
302315378,3184.0,5.0117,13.423,4.0751,0.000719,,4.0751,LS_only,0.002361,0,Very_Low
428168661,3751.0,4.81245,13.4234,7.381,0.000551,,7.381,LS_only,0.001348,0,Very_Low
232645112,3520.0,4.91121,13.4235,1.9602,0.000481,,1.9602,LS_only,0.001291,0,Very_Low
54798119,3401.0,4.7679,13.4245,5.64,0.001423,0.75,5.64,Match,0.003249,1,Low
356107942,3146.0,4.87957,13.4246,15.0,0.000659,1.3333,15.0,Match,0.001685,1,Low
259131513,3392.0,4.90113,13.4251,1.6507,0.000617,,1.6507,LS_only,0.001408,0,Very_Low
399130232,3416.0,4.80236,13.4253,0.5619,0.000703,,0.5619,LS_only,0.002185,0,Very_Low
352768996,3275.0,4.84921,13.4254,9.1558,0.001472,,9.1558,LS_only,0.003787,0,Very_Low
332257622,3395.0,4.89359,13.4254,6.6149,0.004207,13.0833,13.0833,Harmonic_Corrected,0.006543,2,Medium
359388713,3429.0,4.83279,13.4255,1.4951,0.000523,,1.4951,LS_only,0.001302,0,Very_Low
317773941,3389.0,4.85752,13.4265,11.9663,0.003557,10.4167,11.9663,Match,0.005369,2,Medium
230131178,3201.0,4.91392,13.4273,5.9589,0.011601,11.5833,11.5833,Harmonic_Corrected,0.009266,2,Medium
441740063,3440.0,4.85472,13.4274,1.9139,0.000645,,1.9139,LS_only,0.001319,0,Very_Low
160535706,3340.0,4.89408,13.4285,5.0246,0.003713,10.1667,10.1667,Harmonic_Corrected,0.003628,2,Medium
368797577,3427.0,4.79446,13.4286,6.2518,0.001046,,6.2518,LS_only,0.002727,0,Very_Low
219863949,3457.0,4.84918,13.4298,10.6098,0.003355,,10.6098,LS_only,0.00381,1,Low
232674864,3489.0,4.93268,13.4304,3.3079,0.002631,6.6667,6.6667,Harmonic_Corrected,0.003703,2,Medium
286125126,3491.0,4.88101,13.4313,6.9802,0.001435,,6.9802,LS_only,0.002896,0,Very_Low
385406863,3458.0,4.95023,13.4317,6.1475,0.002779,0.75,6.1475,Match,0.004326,2,Medium
368448429,3371.0,4.93213,13.4324,6.6149,0.004828,13.4167,13.4167,Harmonic_Corrected,0.004661,2,Medium
445273820,3271.0,4.85855,13.4329,0.9192,0.038751,0.9167,0.9192,Match,0.028533,3,High
356919872,3311.0,4.84344,13.4333,7.8273,0.001318,0.75,7.8273,Match,0.001922,1,Low
347759590,3345.0,4.85956,13.4348,2.8776,0.000833,,2.8776,LS_only,0.002212,0,Very_Low
240949539,3262.0,4.93955,13.4374,11.9231,0.001778,,11.9231,LS_only,0.002752,0,Very_Low
399736533,3347.0,4.97754,13.4376,4.8113,0.000821,,4.8113,LS_only,0.001856,0,Very_Low
376835930,3099.0,4.97343,13.4376,0.7085,0.001667,0.6667,0.7085,Match,0.002371,2,Medium
398163267,3463.0,4.77189,13.4397,2.8776,0.001718,6.0833,6.0833,Harmonic_Corrected,0.003329,1,Low
240903120,3246.0,4.94568,13.44,6.9802,0.003902,,6.9802,LS_only,0.007881,1,Low
428322989,3467.0,4.80343,13.4414,8.494,0.003046,,8.494,LS_only,0.005147,1,Low
230384382,3293.0,4.84848,13.4444,0.5016,0.012053,1.5,0.5016,Match,0.013904,2,Medium
358952301,3535.0,4.74901,13.4444,11.9663,0.003439,23.0,23.0,Harmonic_Corrected,0.008428,2,Medium
230086768,3428.0,4.83663,13.4447,0.8919,0.001879,8.8333,0.8919,Match,0.006126,1,Low
243354593,3262.0,4.97267,13.4462,3.4254,0.000739,,3.4254,LS_only,0.001914,0,Very_Low
275060791,3272.0,5.0003,13.4468,2.541,0.000751,,2.541,LS_only,0.001941,0,Very_Low
445609131,3605.0,4.75034,13.4468,5.9244,0.001684,,5.9244,LS_only,0.003234,0,Very_Low
258629564,3193.0,4.98215,13.4469,4.5596,0.00675,0.6667,4.5596,Match,0.009673,2,Medium
116059175,3726.0,4.77802,13.447,2.7193,0.001081,,2.7193,LS_only,0.002429,0,Very_Low
270236940,3641.0,4.82377,13.447,10.8779,0.010382,1.4167,10.8779,Match,0.011336,2,Medium
441723554,3394.0,4.92861,13.4491,8.9597,0.0008,,8.9597,LS_only,0.001462,0,Very_Low
198206300,3489.0,4.84514,13.4497,1.5943,0.00047,,1.5943,LS_only,0.00126,0,Very_Low
427325054,3322.0,5.03193,13.4497,4.2216,0.001106,,4.2216,LS_only,0.001878,0,Very_Low
461592543,3064.0,5.03047,13.4522,6.8865,0.000571,,6.8865,LS_only,0.001574,0,Very_Low
258546982,3304.0,4.95214,13.4524,4.5259,0.000999,,4.5259,LS_only,0.002019,0,Very_Low
251705024,3473.0,4.77818,13.4543,9.7952,0.001721,1.25,9.7952,Match,0.002659,1,Low
372794922,3474.0,4.7982,13.4545,7.4211,0.001476,,7.4211,LS_only,0.003635,0,Very_Low
332984113,3354.0,4.84215,13.4551,0.8905,0.002682,1.75,1.75,Harmonic_Corrected,0.004502,2,Medium
353933760,3428.0,4.85942,13.4564,8.4146,0.001062,,8.4146,LS_only,0.001685,0,Very_Low
453152562,3243.0,4.82717,13.4575,2.6208,0.00233,,2.6208,LS_only,0.00759,1,Low
199526564,3272.0,4.85098,13.4578,3.5915,0.00077,,3.5915,LS_only,0.00196,0,Very_Low
327582488,3265.0,5.02909,13.458,7.0066,0.006223,0.5833,7.0066,Match,0.008732,2,Medium
353957945,3076.0,4.99601,13.4616,3.1145,0.00235,,3.1145,LS_only,0.005225,1,Low
129790825,2882.0,5.07717,13.4621,0.8284,0.003398,0.8333,0.8284,Match,0.003167,3,High
320044154,3410.0,4.83141,13.4627,11.9405,0.00503,0.9167,11.9405,Match,0.006345,2,Medium
251171404,3563.0,4.77449,13.4637,11.8966,0.001319,,11.8966,LS_only,0.002369,0,Very_Low
384654023,3714.0,4.736,13.4639,9.0397,0.001779,0.75,9.0397,Match,0.002738,1,Low
428470886,3367.0,4.81809,13.464,3.2078,0.002009,,3.2078,LS_only,0.004452,0,Very_Low
233546369,3455.0,4.852,13.4643,1.4523,0.000723,,1.4523,LS_only,0.00141,0,Very_Low
445197437,3265.0,4.93621,13.4644,3.8209,0.013013,3.75,3.8209,Match,0.011522,3,High
293189359,3352.0,4.99572,13.4646,4.2537,0.008391,,4.2537,LS_only,0.017406,1,Low
359252176,3337.0,4.88204,13.4648,6.2647,0.00313,,6.2647,LS_only,0.006454,1,Low
233130372,3495.0,4.93664,13.4652,13.2637,0.000345,,13.2637,LS_only,0.001113,0,Very_Low
453160531,3622.0,4.80174,13.4657,2.1893,0.001438,,2.1893,LS_only,0.003505,0,Very_Low
470922790,3330.0,4.89871,13.466,4.4008,0.001619,12.9167,4.4008,Match,0.002716,1,Low
427641000,3233.0,4.91093,13.4685,1.2221,0.000925,,1.2221,LS_only,0.002483,0,Very_Low
350733890,3445.0,4.86169,13.469,8.4545,0.001509,,8.4545,LS_only,0.002543,0,Very_Low
116720937,3483.0,4.83447,13.4691,3.4539,0.000861,,3.4539,LS_only,0.002075,0,Very_Low
229490055,3310.0,4.86054,13.4699,4.4805,0.002192,3.8333,4.4805,Match,0.00284,1,Low
219100714,3478.0,4.82204,13.4702,1.8005,0.000738,,1.8005,LS_only,0.001768,0,Very_Low
347486069,3347.0,4.86984,13.4707,6.2389,0.001855,,6.2389,LS_only,0.003191,0,Very_Low
258388856,3373.0,4.9181,13.4726,3.5302,0.00042,,3.5302,LS_only,0.001081,0,Very_Low
403689609,3404.0,4.77151,13.4749,9.9296,0.001663,,9.9296,LS_only,0.00294,0,Very_Low
422960479,3355.0,4.91241,13.4753,4.5484,0.001959,,4.5484,LS_only,0.003047,0,Very_Low
235981712,3380.0,4.94174,13.4768,7.3675,0.000742,,7.3675,LS_only,0.001558,0,Very_Low
433971142,3459.0,4.79244,13.4771,6.9934,0.005778,6.6667,6.9934,Match,0.005981,3,High
389913701,3048.0,5.09967,13.4783,2.197,0.000654,,2.197,LS_only,0.001592,0,Very_Low
245471709,3346.0,4.97949,13.479,6.9536,0.000892,,6.9536,LS_only,0.001973,0,Very_Low
230078915,3419.0,4.83001,13.4797,8.278,0.000816,,8.278,LS_only,0.00138,0,Very_Low
376639349,3238.0,5.04437,13.4801,0.6379,0.003503,0.6667,0.6379,Match,0.003368,3,High
428258552,3164.0,4.93429,13.4814,6.9,0.003751,1.4167,6.9,Match,0.007532,2,Medium
297648102,3343.0,4.77599,13.4817,6.5757,0.002898,5.8333,6.5757,Match,0.003377,2,Medium
283842510,3470.0,4.83481,13.4821,1.1614,0.001702,,1.1614,LS_only,0.005973,0,Very_Low
369825629,3228.0,4.99585,13.4829,11.9577,0.003905,,11.9577,LS_only,0.005197,1,Low
249884770,3326.0,5.01033,13.4853,1.4094,0.00064,,1.4094,LS_only,0.00179,0,Very_Low
104194115,3347.0,4.90055,13.4869,4.2216,0.013023,,4.2216,LS_only,0.021929,1,Low
470925096,3346.0,4.9337,13.4888,7.0066,0.001734,13.0833,13.0833,Harmonic_Corrected,0.003003,1,Low
301998908,3488.0,4.77559,13.4908,1.9638,0.023484,2.0,1.9638,Match,0.019234,3,High
445253762,3291.0,4.83608,13.4912,1.0968,0.006648,1.0833,1.0968,Match,0.008843,3,High
219852891,3355.0,4.98628,13.4922,1.4552,0.000636,,1.4552,LS_only,0.001291,0,Very_Low
13267133,3506.0,4.82651,13.4938,4.3568,0.001204,,4.3568,LS_only,0.003145,0,Very_Low
366200270,3394.0,4.94744,13.4942,7.0066,0.308172,13.0,13.0,Harmonic_Corrected,0.376832,2,Medium
441804260,3201.0,4.9763,13.4946,1.1117,0.005527,1.0833,1.1117,Match,0.004969,3,High
284612256,3438.0,4.94994,13.4948,10.8673,0.138788,,10.8673,LS_only,0.225296,1,Low
312471472,3278.0,4.91874,13.4956,1.5544,0.022166,1.5833,1.5544,Match,0.032433,3,High
316440200,3644.0,4.78841,13.4974,13.2803,0.00093,,13.2803,LS_only,0.00187,0,Very_Low
445340155,3498.0,4.83237,13.4982,6.5625,0.00194,0.6667,6.5625,Match,0.002966,1,Low
275584034,3498.0,4.80493,13.4989,4.697,0.000785,,4.697,LS_only,0.001756,0,Very_Low
422779458,3618.0,4.87809,13.5017,6.5888,0.001789,,6.5888,LS_only,0.00323,0,Very_Low
326209200,3097.0,5.07279,13.5036,4.1772,0.001001,,4.1772,LS_only,0.001946,0,Very_Low
301912114,3377.0,4.90703,13.5048,4.0751,0.002029,,4.0751,LS_only,0.004149,0,Very_Low
283246918,3698.0,4.75917,13.5054,1.1501,0.001101,,1.1501,LS_only,0.003184,0,Very_Low
219105733,3277.0,4.97878,13.5055,2.8907,0.001494,3.0,2.8907,Match,0.001758,2,Medium
53803114,3407.0,4.85886,13.5058,6.6019,0.000779,,6.6019,LS_only,0.002741,0,Very_Low
396343386,3240.0,5.01672,13.5059,5.1099,0.000803,,5.1099,LS_only,0.001685,0,Very_Low
200799059,3146.0,5.00082,13.5081,2.6178,0.00073,,2.6178,LS_only,0.001836,0,Very_Low
229446305,3259.0,4.97382,13.5094,6.9135,0.000748,,6.9135,LS_only,0.001815,0,Very_Low
372271021,3492.0,4.81577,13.5095,1.8896,0.000699,,1.8896,LS_only,0.001807,0,Very_Low
417665628,3489.0,4.84895,13.5106,4.9418,0.000447,,4.9418,LS_only,0.001294,0,Very_Low
249831727,3432.0,4.80811,13.5109,4.5259,0.001055,,4.5259,LS_only,0.002405,0,Very_Low
82976205,3430.0,4.84461,13.5109,0.7715,0.002313,,0.7715,LS_only,0.004338,1,Low
251600702,3617.0,4.76236,13.5115,13.241,0.001862,,13.241,LS_only,0.002805,0,Very_Low
54463463,3406.0,4.82028,13.5139,11.9577,0.001615,13.1667,11.9577,Match,0.003041,1,Low
441767068,3282.0,4.89867,13.5151,1.8478,0.000525,,1.8478,LS_only,0.001341,0,Very_Low
230071420,3360.0,4.88278,13.5152,4.7143,0.001503,,4.7143,LS_only,0.00253,0,Very_Low
367861085,3236.0,4.95798,13.5164,0.9369,0.008789,0.9167,0.9369,Match,0.00711,3,High
198416743,3239.0,4.98148,13.5194,3.1364,0.000495,,3.1364,LS_only,0.00141,0,Very_Low
284805660,3248.0,4.92971,13.5195,0.9253,0.023797,0.9167,0.9253,Match,0.017764,3,High
245706730,3296.0,4.95672,13.5199,6.9536,0.001473,,6.9536,LS_only,0.002374,0,Very_Low
272537633,3378.0,4.82731,13.5203,15.0,0.001385,,15.0,LS_only,0.004193,0,Very_Low
444452701,3362.0,4.83487,13.5213,11.9663,0.00833,0.5833,11.9663,Match,0.012188,2,Medium
50197861,3451.0,4.84979,13.522,6.9,0.001135,,6.9,LS_only,0.001838,0,Very_Low
229975344,3253.0,4.94759,13.5224,9.1304,0.001575,,9.1304,LS_only,0.003408,0,Very_Low
207501873,3271.0,4.9332,13.5226,1.3225,0.000614,,1.3225,LS_only,0.001546,0,Very_Low
354778915,3256.0,4.92798,13.5229,6.5625,0.000965,,6.5625,LS_only,0.002475,0,Very_Low
364181187,3010.0,5.12865,13.5256,0.6125,0.002785,0.5833,0.6125,Match,0.003213,3,High
418408920,3323.0,4.86524,13.5256,11.9663,0.013976,1.0,11.9663,Match,0.019676,2,Medium
347570112,3176.0,4.97789,13.526,0.57,0.002111,0.5833,0.57,Match,0.003318,2,Medium
232630730,3373.0,4.88177,13.526,3.7602,0.000602,,3.7602,LS_only,0.001617,0,Very_Low
241091010,3374.0,5.11525,13.5265,4.5596,0.000824,,4.5596,LS_only,0.002391,0,Very_Low
233744887,3438.0,4.88792,13.528,3.3173,0.000962,,3.3173,LS_only,0.001899,0,Very_Low
54529331,3425.0,4.83108,13.5292,6.9934,0.000925,,6.9934,LS_only,0.002363,0,Very_Low
320504003,3511.0,4.92475,13.5294,1.9213,0.000726,,1.9213,LS_only,0.001598,0,Very_Low
21120207,3193.0,5.00832,13.5303,2.6361,0.002669,13.5833,2.6361,Match,0.005482,2,Medium
331980528,3456.0,4.81768,13.5305,0.602,0.000658,,0.602,LS_only,0.002195,0,Very_Low
272422406,3424.0,4.82127,13.5306,2.2873,0.00124,,2.2873,LS_only,0.002591,0,Very_Low
315724578,3479.0,4.88836,13.5327,6.1475,0.000944,,6.1475,LS_only,0.002201,0,Very_Low
378528571,3338.0,4.95331,13.5339,7.0066,0.002913,0.5833,7.0066,Match,0.004859,2,Medium
384653460,3461.0,4.85512,13.534,2.9568,0.00078,,2.9568,LS_only,0.002296,0,Very_Low
341874794,3432.0,4.86014,13.5343,7.8273,0.001043,,7.8273,LS_only,0.001883,0,Very_Low
347565525,3135.0,5.09228,13.5348,4.2108,0.000569,,4.2108,LS_only,0.001679,0,Very_Low
332477285,3330.0,4.9697,13.535,1.1981,0.00055,,1.1981,LS_only,0.001535,0,Very_Low
283252939,3629.0,4.77452,13.5359,5.158,0.00113,,5.158,LS_only,0.003053,0,Very_Low
359498248,3402.0,4.87461,13.536,7.8273,0.000617,,7.8273,LS_only,0.001462,0,Very_Low
233533233,3365.0,4.99238,13.5361,1.664,0.000575,,1.664,LS_only,0.001379,0,Very_Low
400893561,3501.0,4.85729,13.5361,9.8449,0.001292,0.8333,9.8449,Match,0.002578,1,Low
251620029,3351.0,4.85735,13.5363,2.1835,0.001633,,2.1835,LS_only,0.003787,0,Very_Low
408620033,3285.0,4.9078,13.5368,7.3944,0.001131,,7.3944,LS_only,0.002195,0,Very_Low
104211009,3335.0,4.91419,13.537,0.6577,0.002112,13.0833,0.6577,Match,0.00349,1,Low
252152918,3458.0,4.86603,13.5372,1.5144,0.000705,,1.5144,LS_only,0.002196,0,Very_Low
390022444,3427.0,4.8669,13.5378,3.5106,0.000601,,3.5106,LS_only,0.001513,0,Very_Low
459969554,3477.0,4.87985,13.5382,1.8846,0.001455,,1.8846,LS_only,0.002647,0,Very_Low
354257585,3116.0,5.0185,13.5388,2.9414,0.002929,2.9167,2.9414,Match,0.003378,3,High
302684987,3384.0,4.81254,13.5402,6.5625,0.001551,0.5833,6.5625,Match,0.00219,1,Low
427549520,3407.0,4.84152,13.542,7.0066,0.003601,,7.0066,LS_only,0.005177,1,Low
267542606,3530.0,4.92948,13.5425,2.6336,0.000584,,2.6336,LS_only,0.001589,0,Very_Low
427850898,3446.0,4.83493,13.5446,6.6149,0.001197,,6.6149,LS_only,0.002154,0,Very_Low
450146926,3382.0,4.82326,13.5447,4.6622,0.003061,4.3333,4.6622,Match,0.004867,3,High
13468323,3322.0,4.80344,13.5453,1.1245,0.003313,2.25,2.25,Harmonic_Corrected,0.004243,2,Medium
50943371,3463.0,4.84405,13.5462,6.8865,0.001405,6.75,6.8865,Match,0.002482,2,Medium
322226561,3552.0,4.76868,13.5463,5.146,0.004468,0.5833,5.146,Match,0.006569,2,Medium
235711434,2879.0,5.14236,13.5464,7.7725,0.001957,,7.7725,LS_only,0.002779,0,Very_Low
288268554,3402.0,4.9068,13.5472,2.2189,0.000506,,2.2189,LS_only,0.001331,0,Very_Low
104035142,3281.0,4.83171,13.5474,4.5032,0.001542,,4.5032,LS_only,0.002628,0,Very_Low
444824233,3346.0,4.8512,13.5491,4.5484,0.007051,4.5,4.5484,Match,0.008531,3,High
198190000,3273.0,4.87137,13.5519,11.8876,0.000746,,11.8876,LS_only,0.001779,0,Very_Low
126063942,3042.0,4.98199,13.5535,0.5554,0.007835,0.5833,0.5554,Match,0.006022,3,High
348134933,3114.0,4.97837,13.5536,2.224,0.001169,1.4167,2.224,Match,0.005701,1,Low
356823839,3218.0,4.88404,13.5541,2.3154,0.002984,2.3333,2.3154,Match,0.002757,3,High
285127841,3459.0,4.78703,13.5545,4.0962,0.00108,,4.0962,LS_only,0.00351,0,Very_Low
445664483,3337.0,4.84274,13.5557,5.3817,0.006367,0.5833,5.3817,Match,0.009548,2,Medium
367357090,2967.0,5.06701,13.556,6.9934,0.003873,,6.9934,LS_only,0.005315,1,Low
265298365,3568.0,4.78353,13.5562,9.1176,0.001219,,9.1176,LS_only,0.002349,0,Very_Low
308368033,3203.0,5.03213,13.5563,4.2,0.008481,,4.2,LS_only,0.011548,1,Low
441722187,3362.0,4.96629,13.5566,8.8073,0.00169,,8.8073,LS_only,0.002152,0,Very_Low
332475874,3535.0,4.86792,13.5567,4.4805,0.001125,0.5833,4.4805,Match,0.001986,1,Low
289540986,3367.0,4.88365,13.5568,2.6099,0.000676,,2.6099,LS_only,0.001467,0,Very_Low
224601129,3353.0,4.8529,13.5596,1.0451,0.015807,1.0,1.0451,Match,0.011807,3,High
403259004,3404.0,4.90605,13.5597,5.9371,0.002648,,5.9371,LS_only,0.005277,1,Low
251334713,3359.0,4.95272,13.5621,2.7193,0.000722,,2.7193,LS_only,0.002188,0,Very_Low
429005583,3114.0,5.02762,13.5623,13.241,0.000651,,13.241,LS_only,0.001569,0,Very_Low
229645158,3329.0,4.93913,13.5623,0.9017,0.000462,,0.9017,LS_only,0.001337,0,Very_Low
403521772,3105.0,5.13135,13.5639,5.158,0.001262,,5.158,LS_only,0.002781,0,Very_Low
445189646,3457.0,4.83149,13.5653,13.3072,0.004071,13.0,13.3072,Match,0.006536,3,High
377052713,3376.0,4.87546,13.5656,9.0789,0.000802,,9.0789,LS_only,0.001695,0,Very_Low
278930730,3466.0,4.83976,13.5658,0.6093,0.002141,,0.6093,LS_only,0.005754,0,Very_Low
346121510,3424.0,4.84823,13.5666,8.4677,0.005098,,8.4677,LS_only,0.008005,1,Low
306563197,3207.0,4.99988,13.5666,0.5662,0.004965,0.5833,0.5662,Match,0.004547,3,High
372271710,3648.0,4.85056,13.5675,0.8386,0.004148,0.8333,0.8386,Match,0.00366,3,High
445344215,3264.0,4.93202,13.5677,0.644,0.002371,0.8333,0.644,Match,0.012648,2,Medium
427847112,3389.0,4.86078,13.5681,3.3917,0.000757,,3.3917,LS_only,0.001834,0,Very_Low
249861551,3061.0,5.1432,13.5688,6.9536,0.004604,,6.9536,LS_only,0.007531,1,Low
198407957,3229.0,4.91554,13.5692,0.8639,0.000595,,0.8639,LS_only,0.001728,0,Very_Low
198188604,3364.0,4.89875,13.5705,1.8474,0.000735,,1.8474,LS_only,0.001693,0,Very_Low
284310297,3402.0,4.86821,13.5708,1.6879,0.002484,1.6667,1.6879,Match,0.003522,3,High
327123244,3451.0,4.78738,13.5715,5.9497,0.003194,0.5833,5.9497,Match,0.007078,2,Medium
400812780,3637.0,5.02297,13.5717,4.3789,0.001565,,4.3789,LS_only,0.003573,0,Very_Low
428304149,3144.0,4.9699,13.5721,11.8966,0.001257,,11.8966,LS_only,0.003318,0,Very_Low
240781948,3275.0,4.9494,13.5742,1.9638,0.001209,,1.9638,LS_only,0.003827,0,Very_Low
312149867,3576.0,4.82203,13.5744,11.9492,0.003438,13.1667,11.9492,Match,0.005245,2,Medium
307039686,3377.0,4.86385,13.5748,11.9492,0.002233,,11.9492,LS_only,0.004218,0,Very_Low
233233165,3231.0,4.9704,13.576,1.6886,0.00474,1.75,1.6886,Match,0.004325,3,High
347946350,3494.0,4.81539,13.5763,8.494,0.003674,,8.494,LS_only,0.005417,1,Low
364129668,3452.0,4.94092,13.5763,6.2389,0.000745,,6.2389,LS_only,0.002277,0,Very_Low
368797600,3674.0,4.77594,13.5765,2.3184,0.00252,4.5833,4.5833,Harmonic_Corrected,0.004434,2,Medium
